Platform,category,country,slot,base_page,placement_type,cpm_rate,cpd_rate
Noon,Air Conditioners,ae,noon_ae_clp_ac_atf,clp_g1,atf,,250
Noon,Air Conditioners,sa,noon_sa_clp_ac_atf,clp_g1,atf,,280
Noon,Appliances,ae,noon_ae_clp_appliances_clp_atf,clp_g1,atf,,250
Noon,Appliances,ae,noon_ae_clp_appliances_clp_atf_2,clp_g1,atf,,250
Noon,Appliances,ae,noon_ae_clp_appliances_clp_hero_banner_2,clp_g1,hero_2,,250
Noon,Appliances,ae,noon_ae_clp_appliances_clp_hero_banner_3,clp_g1,hero_3,,150
Noon,Appliances,ae,noon_ae_clp_appliances_clp_hero_banner_4,clp_g1,hero_4,,
Noon,Appliances,ae,noon_ae_clp_appliances_clp_hero_banner_5,clp_g1,hero_5,,
Noon,Appliances,ae,noon_ae_clp_appliances_clp_hero_banner_6,clp_g1,hero_6,,
Noon,Appliances,ae,noon_ae_clp_appliances_clp_sfu_1,clp_g1,sfu,,150
Noon,Appliances,ae,noon_ae_clp_appliances_clp_sfu_2,clp_g1,sfu,,150
Noon,Appliances,ae,noon_ae_clp_appliances_clp_sfu_3,clp_g1,sfu,,150
Noon,Appliances,ae,noon_ae_clp_appliances_mid_page_1,clp_g1,mid_upper,,
Noon,Appliances,ae,noon_ae_clp_appliances_mid_page_2,clp_g1,mid_upper,,
Noon,Appliances,ae,noon_ae_clp_appliances_mid_page_3,clp_g1,mid_upper,,
Noon,Appliances,ae,noon_ae_clp_appliances_mid_page_4,clp_g1,mid_upper,,
Noon,Appliances,eg,noon_eg_clp_appliances_clp_atf,clp_eg_a,atf,,150
Noon,Appliances,eg,noon_eg_clp_appliances_clp_atf_2,clp_eg_a,atf,,150
Noon,Appliances,eg,noon_eg_clp_appliances_clp_hero_banner_2,clp_eg_a,hero_2,,135
Noon,Appliances,eg,noon_eg_clp_appliances_clp_hero_banner_3,clp_eg_a,hero_3,,115
Noon,Appliances,eg,noon_eg_clp_appliances_clp_sfu1,clp_eg_a,sfu,,125
Noon,Appliances,sa,noon_sa_clp_appliances_clp_atf,clp_g1,atf,,280
Noon,Appliances,sa,noon_sa_clp_appliances_clp_atf_2,clp_g1,atf,,280
Noon,Appliances,sa,noon_sa_clp_appliances_clp_hero_banner_2,clp_g1,hero_2,,250
Noon,Appliances,sa,noon_sa_clp_appliances_clp_hero_banner_3,clp_g1,hero_3,,200
Noon,Appliances,sa,noon_sa_clp_appliances_clp_hero_banner_4,clp_g1,hero_4,,
Noon,Appliances,sa,noon_sa_clp_appliances_clp_hero_banner_5,clp_g1,hero_5,,
Noon,Appliances,sa,noon_sa_clp_appliances_clp_hero_banner_6,clp_g1,hero_6,,
Noon,Appliances,sa,noon_sa_clp_appliances_clp_sfu_1,clp_g1,sfu,,200
Noon,Appliances,sa,noon_sa_clp_appliances_clp_sfu_2,clp_g1,sfu,,200
Noon,Appliances,sa,noon_sa_clp_appliances_clp_sfu_3,clp_g1,sfu,,200
Noon,Appliances,sa,noon_sa_clp_appliances_mid_page_1,clp_g1,mid_upper,,
Noon,Appliances,sa,noon_sa_clp_appliances_mid_page_2,clp_g1,mid_upper,,
Noon,Appliances,sa,noon_sa_clp_appliances_mid_page_3,clp_g1,mid_upper,,
Noon,Appliances,sa,noon_sa_clp_appliances_mid_page_4,clp_g1,mid_upper,,
Noon,Appliances,ae,noon_ae_clp_appliances_brand_carousel,clp_g1,brand_carousel,,
Noon,Appliances,sa,noon_sa_clp_appliances_brand_carousel,clp_g1,brand_carousel,,
Noon,Audio Video,ae,noon_ae_clp_audio_video_clp_atf,clp_g2,atf,,180
Noon,Audio Video,ae,noon_ae_clp_audio_video_clp_hero_banner_2,clp_g2,hero_2,,180
Noon,Audio Video,ae,noon_ae_clp_audio_video_clp_hero_banner_3,clp_g2,hero_3,,110
Noon,Audio Video,ae,noon_ae_clp_audio_video_clp_hero_banner_4,clp_g2,hero_4,,
Noon,Audio Video,ae,noon_ae_clp_audio_video_clp_hero_banner_5,clp_g2,hero_5,,
Noon,Audio Video,ae,noon_ae_clp_audio_video_clp_hero_banner_6,clp_g2,hero_6,,
Noon,Audio Video,ae,noon_ae_clp_audio_video_clp_sfu_1,clp_g2,sfu,,150
Noon,Audio Video,ae,noon_ae_clp_audio_video_clp_sfu_2,clp_g2,sfu,,150
Noon,Audio Video,ae,noon_ae_clp_audio_video_clp_sfu_3,clp_g2,sfu,,150
Noon,Audio Video,eg,noon_eg_clp_audio_video_clp_atf,clp_eg_a,atf,,150
Noon,Audio Video,eg,noon_eg_clp_audio_video_clp_hero_banner_2,clp_eg_a,hero_2,,135
Noon,Audio Video,eg,noon_eg_clp_audio_video_clp_hero_banner_3,clp_eg_a,hero_3,,115
Noon,Audio Video,eg,noon_eg_clp_audio_video_clp_hero_banner_4,clp_eg_a,hero_4,,
Noon,Audio Video,eg,noon_eg_clp_audio_video_clp_hero_banner_5,clp_eg_a,hero_5,,
Noon,Audio Video,eg,noon_eg_clp_audio_video_clp_hero_banner_6,clp_eg_a,hero_6,,
Noon,Audio Video,eg,noon_eg_clp_audio_video_clp_sfu1,clp_eg_a,sfu,,125
Noon,Audio Video,eg,noon_eg_clp_audio_video_clp_sfu2,clp_eg_a,sfu,,125
Noon,Audio Video,eg,noon_eg_clp_audio_video_clp_sfu3,clp_eg_a,sfu,,125
Noon,Audio Video,sa,noon_sa_clp_audio_video_clp_atf,clp_g2,atf,,180
Noon,Audio Video,sa,noon_sa_clp_audio_video_clp_hero_banner_2,clp_g2,hero_2,,150
Noon,Audio Video,sa,noon_sa_clp_audio_video_clp_hero_banner_3,clp_g2,hero_3,,125
Noon,Audio Video,sa,noon_sa_clp_audio_video_clp_hero_banner_4,clp_g2,hero_4,,
Noon,Audio Video,sa,noon_sa_clp_audio_video_clp_hero_banner_5,clp_g2,hero_5,,
Noon,Audio Video,sa,noon_sa_clp_audio_video_clp_hero_banner_6,clp_g2,hero_6,,
Noon,Audio Video,sa,noon_sa_clp_audio_video_clp_sfu_1,clp_g2,sfu,,130
Noon,Audio Video,sa,noon_sa_clp_audio_video_clp_sfu_2,clp_g2,sfu,,130
Noon,Audio Video,sa,noon_sa_clp_audio_video_clp_sfu_3,clp_g2,sfu,,130
Noon,Audio Video,ae,noon_ae_clp_audio_video_clp_atf_2,clp_g2,atf,,180
Noon,Audio Video,sa,noon_sa_clp_audio_video_clp_atf_2,clp_g2,atf,,180
Noon,Audio Video,ae,noon_ae_clp_audio_video_brand_carousel,clp_g2,brand_carousel,,
Noon,Audio Video,sa,noon_sa_clp_audio_video_brand_carousel,clp_g2,brand_carousel,,
Noon,Automotive,ae,noon_ae_clp_automotive_clp_atf,clp_g3,atf,,130
Noon,Automotive,ae,noon_ae_clp_automotive_clp_hero_banner_2,clp_g3,hero_2,,130
Noon,Automotive,ae,noon_ae_clp_automotive_clp_hero_banner_3,clp_g3,hero_3,,75
Noon,Automotive,ae,noon_ae_clp_automotive_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Automotive,ae,noon_ae_clp_automotive_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Automotive,ae,noon_ae_clp_automotive_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Automotive,ae,noon_ae_clp_automotive_clp_sfu_1,clp_g3,sfu,,125
Noon,Automotive,ae,noon_ae_clp_automotive_clp_sfu_2,clp_g3,sfu,,125
Noon,Automotive,ae,noon_ae_clp_automotive_clp_sfu_3,clp_g3,sfu,,125
Noon,Automotive,eg,noon_eg_clp_automotive_clp_atf,clp_eg_c,atf,,90
Noon,Automotive,eg,noon_eg_clp_automotive_clp_hero_banner_2,clp_eg_c,hero_2,,75
Noon,Automotive,eg,noon_eg_clp_automotive_clp_hero_banner_3,clp_eg_c,hero_3,,55
Noon,Automotive,eg,noon_eg_clp_automotive_clp_hero_banner_4,clp_eg_c,hero_4,,
Noon,Automotive,eg,noon_eg_clp_automotive_clp_hero_banner_5,clp_eg_c,hero_5,,
Noon,Automotive,eg,noon_eg_clp_automotive_clp_hero_banner_6,clp_eg_c,hero_6,,
Noon,Automotive,eg,noon_eg_clp_automotive_clp_sfu1,clp_eg_c,sfu,,60
Noon,Automotive,eg,noon_eg_clp_automotive_clp_sfu2,clp_eg_c,sfu,,60
Noon,Automotive,eg,noon_eg_clp_automotive_clp_sfu3,clp_eg_c,sfu,,60
Noon,Automotive,sa,noon_sa_clp_automotive_clp_atf,clp_g3,atf,,125
Noon,Automotive,sa,noon_sa_clp_automotive_clp_hero_banner_2,clp_g3,hero_2,,125
Noon,Automotive,sa,noon_sa_clp_automotive_clp_hero_banner_3,clp_g3,hero_3,,100
Noon,Automotive,sa,noon_sa_clp_automotive_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Automotive,sa,noon_sa_clp_automotive_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Automotive,sa,noon_sa_clp_automotive_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Automotive,sa,noon_sa_clp_automotive_clp_sfu_1,clp_g3,sfu,,90
Noon,Automotive,sa,noon_sa_clp_automotive_clp_sfu_2,clp_g3,sfu,,90
Noon,Automotive,sa,noon_sa_clp_automotive_clp_sfu_3,clp_g3,sfu,,90
Noon,av_bonanza,ae,noon_ae_av_bonanza_hero_banner_1,clp_g2,hero_1,,
Noon,av_bonanza,ae,noon_ae_av_bonanza_hero_banner_2,clp_g2,hero_2,,180
Noon,av_bonanza,ae,noon_ae_av_bonanza_hero_banner_3,clp_g2,hero_3,,110
Noon,av_bonanza,ae,noon_ae_av_bonanza_hero_banner_4,clp_g2,hero_4,,
Noon,av_bonanza,ae,noon_ae_av_bonanza_atf_1,clp_g2,atf,,180
Noon,av_bonanza,ae,noon_ae_av_bonanza_atf_2,clp_g2,atf,,180
Noon,av_bonanza,ae,noon_ae_av_bonanza_sfu_1,clp_g2,sfu,,150
Noon,av_bonanza,ae,noon_ae_av_bonanza_sfu_2,clp_g2,sfu,,150
Noon,av_bonanza,ae,noon_ae_av_bonanza_sfu_3,clp_g2,sfu,,150
Noon,av_bonanza,ae,noon_ae_av_bonanza_brand_carousel,clp_g2,brand_carousel,,
Noon,av_bonanza,ae,noon_ae_av_bonanza_hero_banner_5,clp_g2,hero_5,,
Noon,av_bonanza,ae,noon_ae_av_bonanza_hero_banner_6,clp_g2,hero_6,,
Noon,Baby,ae,noon_ae_clp_baby_clp_atf,clp_g3,atf,,130
Noon,Baby,ae,noon_ae_clp_baby_clp_hero_banner_2,clp_g3,hero_2,,130
Noon,Baby,ae,noon_ae_clp_baby_clp_hero_banner_3,clp_g3,hero_3,,75
Noon,Baby,ae,noon_ae_clp_baby_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Baby,ae,noon_ae_clp_baby_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Baby,ae,noon_ae_clp_baby_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Baby,ae,noon_ae_clp_baby_clp_sfu_1,clp_g3,sfu,,125
Noon,Baby,ae,noon_ae_clp_baby_clp_sfu_2,clp_g3,sfu,,125
Noon,Baby,ae,noon_ae_clp_baby_clp_sfu_3,clp_g3,sfu,,125
Noon,Baby,eg,noon_eg_clp_baby_clp_atf,clp_eg_c,atf,,90
Noon,Baby,eg,noon_eg_clp_baby_clp_hero_banner_2,clp_eg_c,hero_2,,75
Noon,Baby,eg,noon_eg_clp_baby_clp_hero_banner_3,clp_eg_c,hero_3,,55
Noon,Baby,eg,noon_eg_clp_baby_clp_hero_banner_4,clp_eg_c,hero_4,,
Noon,Baby,eg,noon_eg_clp_baby_clp_hero_banner_5,clp_eg_c,hero_5,,
Noon,Baby,eg,noon_eg_clp_baby_clp_hero_banner_6,clp_eg_c,hero_6,,
Noon,Baby,eg,noon_eg_clp_baby_clp_sfu1,clp_eg_c,sfu,,60
Noon,Baby,eg,noon_eg_clp_baby_clp_sfu2,clp_eg_c,sfu,,60
Noon,Baby,eg,noon_eg_clp_baby_clp_sfu3,clp_eg_c,sfu,,60
Noon,Baby,sa,noon_sa_clp_baby_clp_atf,clp_g3,atf,,125
Noon,Baby,sa,noon_sa_clp_baby_clp_hero_banner_2,clp_g3,hero_2,,125
Noon,Baby,sa,noon_sa_clp_baby_clp_hero_banner_3,clp_g3,hero_3,,100
Noon,Baby,sa,noon_sa_clp_baby_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Baby,sa,noon_sa_clp_baby_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Baby,sa,noon_sa_clp_baby_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Baby,sa,noon_sa_clp_baby_clp_sfu_1,clp_g3,sfu,,90
Noon,Baby,sa,noon_sa_clp_baby_clp_sfu_2,clp_g3,sfu,,90
Noon,Baby,sa,noon_sa_clp_baby_clp_sfu_3,clp_g3,sfu,,90
Noon,back to outdoor sale,ae,noon_ae_back_outdoor_hero_banner_2,,hero_2,,
Noon,back to outdoor sale,ae,noon_ae_back_outdoor_hero_banner_3,,hero_3,,
Noon,back to outdoor sale,ae,noon_ae_back_outdoor_sfu_1,,sfu,,
Noon,back to outdoor sale,ae,noon_ae_back_outdoor_sfu_3,,sfu,,
Noon,back to outdoor sale,ae,noon_ae_back_outdoor_sfu_2,,sfu,,
Noon,back to outdoor sale,sa,noon_sa_back_outdoor_hero_banner_2,,hero_2,,
Noon,back to outdoor sale,sa,noon_sa_back_outdoor_hero_banner_3,,hero_3,,
Noon,back to outdoor sale,sa,noon_sa_back_outdoor_sfu_1,,sfu,,
Noon,back to outdoor sale,sa,noon_sa_back_outdoor_sfu_2,,sfu,,
Noon,back to outdoor sale,sa,noon_sa_back_outdoor_sfu_3,,sfu,,
Noon,Beauty,ae,noon_ae_clp_beauty_clp_atf,clp_g3,atf,,130
Noon,Beauty,ae,noon_ae_clp_beauty_clp_hero_banner_2,clp_g3,hero_2,,130
Noon,Beauty,ae,noon_ae_clp_beauty_clp_hero_banner_3,clp_g3,hero_3,,75
Noon,Beauty,ae,noon_ae_clp_beauty_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Beauty,ae,noon_ae_clp_beauty_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Beauty,ae,noon_ae_clp_beauty_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Beauty,ae,noon_ae_clp_beauty_clp_sfu_1,clp_g3,sfu,,125
Noon,Beauty,ae,noon_ae_clp_beauty_clp_sfu_2,clp_g3,sfu,,125
Noon,Beauty,ae,noon_ae_clp_beauty_clp_sfu_3,clp_g3,sfu,,125
Noon,Beauty,ae,noon_ae_clp_beauty_lifestyle_spot_1,clp_g3,,,
Noon,Beauty,ae,noon_ae_clp_beauty_lifestyle_spot_2,clp_g3,,,
Noon,Beauty,ae,noon_ae_clp_beauty_lifestyle_spot_3,clp_g3,,,
Noon,Beauty,ae,noon_ae_clp_beauty_lifestyle_spot_4,clp_g3,,,
Noon,Beauty,eg,noon_eg_clp_beauty_clp_atf,clp_eg_a,atf,,150
Noon,Beauty,eg,noon_eg_clp_beauty_clp_hero_banner_2,clp_eg_a,hero_2,,135
Noon,Beauty,eg,noon_eg_clp_beauty_clp_hero_banner_3,clp_eg_a,hero_3,,115
Noon,Beauty,eg,noon_eg_clp_beauty_clp_hero_banner_4,clp_eg_a,hero_4,,
Noon,Beauty,eg,noon_eg_clp_beauty_clp_hero_banner_5,clp_eg_a,hero_5,,
Noon,Beauty,eg,noon_eg_clp_beauty_clp_hero_banner_6,clp_eg_a,hero_6,,
Noon,Beauty,eg,noon_eg_clp_beauty_clp_sfu1,clp_eg_a,sfu,,125
Noon,Beauty,eg,noon_eg_clp_beauty_clp_sfu2,clp_eg_a,sfu,,125
Noon,Beauty,eg,noon_eg_clp_beauty_clp_sfu3,clp_eg_a,sfu,,125
Noon,Beauty,eg,noon_eg_clp_beauty_lifestyle_spot_1,clp_eg_a,,,
Noon,Beauty,eg,noon_eg_clp_beauty_lifestyle_spot_2,clp_eg_a,,,
Noon,Beauty,eg,noon_eg_clp_beauty_lifestyle_spot_3,clp_eg_a,,,
Noon,Beauty,eg,noon_eg_clp_beauty_lifestyle_spot_4,clp_eg_a,,,
Noon,Beauty,eg,noon_eg_clp_beauty_mid_page_1,clp_eg_a,mid_upper,,
Noon,Beauty,eg,noon_eg_clp_beauty_mid_page_2,clp_eg_a,mid_upper,,
Noon,Beauty,sa,noon_sa_clp_beauty_clp_atf,clp_g3,atf,,125
Noon,Beauty,sa,noon_sa_clp_beauty_clp_hero_banner_2,clp_g3,hero_2,,125
Noon,Beauty,sa,noon_sa_clp_beauty_clp_hero_banner_3,clp_g3,hero_3,,100
Noon,Beauty,sa,noon_sa_clp_beauty_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Beauty,sa,noon_sa_clp_beauty_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Beauty,sa,noon_sa_clp_beauty_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Beauty,sa,noon_sa_clp_beauty_clp_sfu_1,clp_g3,sfu,,90
Noon,Beauty,sa,noon_sa_clp_beauty_clp_sfu_2,clp_g3,sfu,,90
Noon,Beauty,sa,noon_sa_clp_beauty_clp_sfu_3,clp_g3,sfu,,90
Noon,Beauty,sa,noon_sa_clp_beauty_lifestyle_spot_1,clp_g3,,,
Noon,Beauty,sa,noon_sa_clp_beauty_lifestyle_spot_2,clp_g3,,,
Noon,Beauty,sa,noon_sa_clp_beauty_lifestyle_spot_3,clp_g3,,,
Noon,Beauty,sa,noon_sa_clp_beauty_lifestyle_spot_4,clp_g3,,,
Noon,Beauty,ae,noon_ae_clp_beauty_brand_carousel,clp_g3,brand_carousel,,
Noon,Beauty,sa,noon_sa_clp_beauty_brand_carousel,clp_g3,brand_carousel,,
Noon,Beauty Tools,ae,noon_ae_clp_beauty_tools_clp_hero_banner_3,clp_g3,hero_3,,75
Noon,Beauty Tools,ae,noon_ae_clp_beauty_tools_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Beauty Tools,ae,noon_ae_clp_beauty_tools_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Beauty Tools,ae,noon_ae_clp_beauty_tools_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Beauty Tools,ae,noon_ae_clp_beauty_tools_clp_atf,clp_g3,atf,,130
Noon,Beauty Tools,ae,noon_ae_clp_beauty_tools_clp_sfu_1,clp_g3,sfu,,125
Noon,Beauty Tools,ae,noon_ae_clp_beauty_tools_clp_sfu_2,clp_g3,sfu,,125
Noon,Beauty Tools,ae,noon_ae_clp_beauty_tools_clp_sfu_3,clp_g3,sfu,,125
Noon,Beauty Tools,sa,noon_sa_clp_beauty_tools_clp_hero_banner_2,clp_g3,hero_2,,125
Noon,Beauty Tools,sa,noon_sa_clp_beauty_tools_clp_hero_banner_3,clp_g3,hero_3,,100
Noon,Beauty Tools,sa,noon_sa_clp_beauty_tools_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Beauty Tools,sa,noon_sa_clp_beauty_tools_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Beauty Tools,sa,noon_sa_clp_beauty_tools_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Beauty Tools,sa,noon_sa_clp_beauty_tools_clp_atf,clp_g3,atf,,125
Noon,Beauty Tools,sa,noon_sa_clp_beauty_tools_clp_sfu_1,clp_g3,sfu,,90
Noon,Beauty Tools,sa,noon_sa_clp_beauty_tools_clp_sfu_2,clp_g3,sfu,,90
Noon,Beauty Tools,sa,noon_sa_clp_beauty_tools_clp_sfu_3,clp_g3,sfu,,90
Noon,camera_bonanza,ae,noon_ae_camera_bonanza_hero_banner_1,clp_g2,hero_1,,
Noon,camera_bonanza,ae,noon_ae_camera_bonanza_hero_banner_2,clp_g2,hero_2,,180
Noon,camera_bonanza,ae,noon_ae_camera_bonanza_hero_banner_3,clp_g2,hero_3,,110
Noon,camera_bonanza,ae,noon_ae_camera_bonanza_hero_banner_4,clp_g2,hero_4,,
Noon,camera_bonanza,ae,noon_ae_camera_bonanza_atf_1,clp_g2,atf,,180
Noon,camera_bonanza,ae,noon_ae_camera_bonanza_atf_2,clp_g2,atf,,180
Noon,camera_bonanza,ae,noon_ae_camera_bonanza_sfu_1,clp_g2,sfu,,150
Noon,camera_bonanza,ae,noon_ae_camera_bonanza_sfu_2,clp_g2,sfu,,150
Noon,camera_bonanza,ae,noon_ae_camera_bonanza_sfu_3,clp_g2,sfu,,150
Noon,camera_bonanza,ae,noon_ae_camera_bonanza_brand_carousel,clp_g2,brand_carousel,,
Noon,camera_bonanza,ae,noon_ae_camera_bonanza_hero_banner_5,clp_g2,hero_5,,
Noon,camera_bonanza,ae,noon_ae_camera_bonanza_hero_banner_6,clp_g2,hero_6,,
Noon,Cameras,ae,noon_ae_clp_cameras_clp_atf,clp_g2,atf,,180
Noon,Cameras,ae,noon_ae_clp_cameras_clp_hero_banner_2,clp_g2,hero_2,,180
Noon,Cameras,ae,noon_ae_clp_cameras_clp_hero_banner_3,clp_g2,hero_3,,110
Noon,Cameras,ae,noon_ae_clp_cameras_clp_hero_banner_4,clp_g2,hero_4,,
Noon,Cameras,ae,noon_ae_clp_cameras_clp_hero_banner_5,clp_g2,hero_5,,
Noon,Cameras,ae,noon_ae_clp_cameras_clp_hero_banner_6,clp_g2,hero_6,,
Noon,Cameras,ae,noon_ae_clp_cameras_clp_sfu_1,clp_g2,sfu,,150
Noon,Cameras,ae,noon_ae_clp_cameras_clp_sfu_2,clp_g2,sfu,,150
Noon,Cameras,ae,noon_ae_clp_cameras_clp_sfu_3,clp_g2,sfu,,150
Noon,Cameras,eg,noon_eg_clp_cameras_clp_atf,clp_eg_b,atf,,120
Noon,Cameras,eg,noon_eg_clp_cameras_clp_hero_banner_2,clp_eg_b,hero_2,,100
Noon,Cameras,eg,noon_eg_clp_cameras_clp_hero_banner_3,clp_eg_b,hero_3,,65
Noon,Cameras,eg,noon_eg_clp_cameras_clp_sfu1,clp_eg_b,sfu,,90
Noon,Cameras,eg,noon_eg_clp_cameras_clp_sfu2,clp_eg_b,sfu,,90
Noon,Cameras,eg,noon_eg_clp_cameras_clp_sfu3,clp_eg_b,sfu,,90
Noon,Cameras,sa,noon_sa_clp_cameras_clp_atf,clp_g2,atf,,180
Noon,Cameras,sa,noon_sa_clp_cameras_clp_hero_banner_2,clp_g2,hero_2,,150
Noon,Cameras,sa,noon_sa_clp_cameras_clp_hero_banner_3,clp_g2,hero_3,,125
Noon,Cameras,sa,noon_sa_clp_cameras_clp_hero_banner_4,clp_g2,hero_4,,
Noon,Cameras,sa,noon_sa_clp_cameras_clp_hero_banner_5,clp_g2,hero_5,,
Noon,Cameras,sa,noon_sa_clp_cameras_clp_hero_banner_6,clp_g2,hero_6,,
Noon,Cameras,sa,noon_sa_clp_cameras_clp_sfu_1,clp_g2,sfu,,130
Noon,Cameras,sa,noon_sa_clp_cameras_clp_sfu_2,clp_g2,sfu,,130
Noon,Cameras,sa,noon_sa_clp_cameras_clp_sfu_3,clp_g2,sfu,,130
Noon,Cameras,ae,noon_ae_clp_cameras_atf_2,clp_g2,atf,,180
Noon,Cameras,ae,noon_ae_clp_camera_mid_page_1,clp_g2,mid_upper,,
Noon,Cameras,ae,noon_ae_clp_camera_mid_page_2,clp_g2,mid_upper,,
Noon,Cameras,ae,noon_ae_clp_camera_mid_page_3,clp_g2,mid_upper,,
Noon,Cameras,ae,noon_ae_clp_camera_mid_page_4,clp_g2,mid_upper,,
Noon,Cameras,sa,noon_sa_clp_cameras_atf_2,clp_g2,atf,,180
Noon,Cameras,sa,noon_sa_clp_camera_mid_page_1,clp_g2,mid_upper,,
Noon,Cameras,sa,noon_sa_clp_camera_mid_page_2,clp_g2,mid_upper,,
Noon,Cameras,sa,noon_sa_clp_camera_mid_page_3,clp_g2,mid_upper,,
Noon,Cameras,sa,noon_sa_clp_camera_mid_page_4,clp_g2,mid_upper,,
Noon,Clearance,ae,noon_ae_clearance_sfu_1,,sfu,,
Noon,Clearance,ae,noon_ae_clearance_top_fold_unit_1,,sfu,,
Noon,Clearance,sa,noon_sa_clearance_sfu_1,,sfu,,
Noon,Clearance,sa,noon_sa_clearance_top_fold_unit_1,,sfu,,
Supermall,clp_beauty_supermall,ae,supermall_ae_clp_beauty_hero_banner_2,clp,hero_2,,20
Supermall,clp_beauty_supermall,ae,supermall_ae_clp_beauty_hero_banner_3,clp,hero_3,,15
Supermall,clp_beauty_supermall,ae,supermall_ae_clp_beauty_hero_banner_4,clp,hero_4,,15
Supermall,clp_beauty_supermall,ae,supermall_ae_clp_beauty_sfu,clp,sfu,,17
Supermall,clp_beauty_supermall,sa,supermall_sa_clp_beauty_hero_banner_2,clp,hero_2,,20
Supermall,clp_beauty_supermall,sa,supermall_sa_clp_beauty_hero_banner_3,clp,hero_3,,15
Supermall,clp_beauty_supermall,sa,supermall_sa_clp_beauty_hero_banner_4,clp,hero_4,,15
Supermall,clp_beauty_supermall,sa,supermall_sa_clp_beauty_sfu,clp,sfu,,16
Supermall,clp_grooming_supermall,ae,supermall_ae_clp_grooming_hero_banner_2,clp,hero_2,,20
Supermall,clp_grooming_supermall,ae,supermall_ae_clp_grooming_hero_banner_3,clp,hero_3,,15
Supermall,clp_grooming_supermall,ae,supermall_ae_clp_grooming_hero_banner_4,clp,hero_4,,15
Supermall,clp_grooming_supermall,ae,supermall_ae_clp_grooming_sfu,clp,sfu,,17
Supermall,clp_grooming_supermall,ae,supermall_ae_clp_grooming_atf,clp,atf,,17
Supermall,clp_grooming_supermall,sa,supermall_sa_clp_grooming_hero_banner_2,clp,hero_2,,20
Supermall,clp_grooming_supermall,sa,supermall_sa_clp_grooming_hero_banner_3,clp,hero_3,,15
Supermall,clp_grooming_supermall,sa,supermall_sa_clp_grooming_hero_banner_4,clp,hero_4,,15
Supermall,clp_grooming_supermall,sa,supermall_sa_clp_grooming_sfu,clp,sfu,,16
Supermall,clp_grooming_supermall,sa,supermall_sa_clp_grooming_atf,clp,atf,,16
Supermall,clp_haircare_supermall,ae,supermall_ae_clp_haircare_hero_banner_2,clp,hero_2,,20
Supermall,clp_haircare_supermall,ae,supermall_ae_clp_haircare_hero_banner_3,clp,hero_3,,15
Supermall,clp_haircare_supermall,ae,supermall_ae_clp_haircare_hero_banner_4,clp,hero_4,,15
Supermall,clp_haircare_supermall,ae,supermall_ae_clp_haircare_sfu,clp,sfu,,17
Supermall,clp_haircare_supermall,ae,supermall_ae_clp_haircare_atf,clp,atf,,17
Supermall,clp_haircare_supermall,sa,supermall_sa_clp_haircare_hero_banner_2,clp,hero_2,,20
Supermall,clp_haircare_supermall,sa,supermall_sa_clp_haircare_hero_banner_3,clp,hero_3,,15
Supermall,clp_haircare_supermall,sa,supermall_sa_clp_haircare_hero_banner_4,clp,hero_4,,15
Supermall,clp_haircare_supermall,sa,supermall_sa_clp_haircare_sfu,clp,sfu,,16
Supermall,clp_haircare_supermall,sa,supermall_sa_clp_haircare_atf,clp,atf,,16
Supermall,clp_makeup_supermall,ae,supermall_ae_clp_makeup_hero_banner_2,clp,hero_2,,20
Supermall,clp_makeup_supermall,ae,supermall_ae_clp_makeup_hero_banner_3,clp,hero_3,,15
Supermall,clp_makeup_supermall,ae,supermall_ae_clp_makeup_hero_banner_4,clp,hero_4,,15
Supermall,clp_makeup_supermall,ae,supermall_ae_clp_makeup_sfu,clp,sfu,,17
Supermall,clp_makeup_supermall,ae,supermall_ae_clp_makeup_atf,clp,atf,,17
Supermall,clp_makeup_supermall,sa,supermall_sa_clp_makeup_hero_banner_2,clp,hero_2,,20
Supermall,clp_makeup_supermall,sa,supermall_sa_clp_makeup_hero_banner_3,clp,hero_3,,15
Supermall,clp_makeup_supermall,sa,supermall_sa_clp_makeup_hero_banner_4,clp,hero_4,,15
